MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
20,RL,3.6109179126442243,9.650142492488797,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,460,Unf,0.0,404,864,GasA,Ex,Y,SBrkr,864,0,0.0,864,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,1,Fa,Attchd,1972.0,Unf,1,338,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2009,WD,Normal,133500
50,RL,4.330733340286331,10.727684925086583,Pave,NA,IR2,Bnk,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0,Unf,0.0,907,907,GasA,TA,Y,SBrkr,1307,1051,0.0,2358,0,0.0,3,0,5,0.6931471805599453,TA,10,Typ,1,Gd,Detchd,1908.0,Unf,2,360,Fa,TA,Y,486,3.713572066704308,0.0,0.0,5.170483995038151,0.0,NA,NA,NA,0.0,9,2008,WD,Normal,240000
80,RL,4.394449154672439,9.169622538697624,Pave,NA,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,5.8888779583328805,Gd,Gd,CBlock,TA,TA,No,Unf,0,Unf,0.0,528,528,GasA,Ex,Y,SBrkr,1094,761,0.0,1855,0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,1,TA,Attchd,1976.0,RFn,2,512,TA,TA,Y,113,4.61512051684126,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,WD,Normal,187000
120,RM,3.6109179126442243,8.397508348470257,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,5.14166355650266,Gd,TA,PConc,Gd,TA,Av,GLQ,659,Unf,0.0,189,848,GasA,Ex,Y,SBrkr,848,0,0.0,848,1,0.0,1,0,1,0.6931471805599453,Gd,3,Typ,0,NA,Attchd,2003.0,Fin,2,420,TA,TA,Y,140,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,WD,Normal,131500
120,RL,4.248495242049359,8.069968149059841,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,3.713572066704308,Gd,TA,PConc,Gd,TA,Gd,Unf,0,Unf,0.0,1273,1273,GasA,Ex,Y,SBrkr,1456,0,0.0,1456,0,0.0,2,0,2,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,2003.0,Fin,2,400,TA,TA,Y,143,3.044522437723423,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2006,WD,Normal,215000
75,RL,3.9889840465642745,8.871926251117628,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,No,Rec,364,Unf,0.0,554,918,GasA,Gd,Y,SBrkr,918,728,0.0,1646,0,0.0,2,0,4,0.6931471805599453,TA,7,Typ,2,Gd,Detchd,1941.0,Unf,1,240,TA,TA,Y,0,0.0,0.0,0.0,4.844187086458591,0.0,NA,MnPrv,NA,0.0,8,2007,WD,Normal,164000
80,RL,4.248495242049359,9.400630098419315,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,4.7535901911063645,TA,Gd,CBlock,TA,TA,Gd,Rec,564,Unf,0.0,563,1127,GasA,TA,Y,SBrkr,1445,0,0.0,1445,0,0.0,1,1,3,0.6931471805599453,TA,7,Typ,1,Fa,Attchd,1964.0,RFn,2,645,TA,TA,Y,180,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,8,2009,WD,Normal,158000
20,RL,4.634728988229636,9.793728488543389,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,None,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,306,Rec,6.990256500493881,372,1763,GasA,TA,Y,SBrkr,1779,0,0.0,1779,1,0.0,1,1,3,0.6931471805599453,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,454,TA,TA,Y,0,6.037870919922137,0.0,0.0,5.746203190540153,0.0,NA,NA,NA,0.0,7,2006,WD,Abnorml,170000
20,RL,4.248495242049359,8.838986793496787,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,659,Unf,0.0,381,1040,GasA,Ex,Y,SBrkr,1040,0,0.0,1040,1,0.0,1,1,3,0.6931471805599453,TA,6,Typ,0,NA,Detchd,1962.0,Unf,1,260,TA,TA,Y,0,4.653960350157523,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD,Normal,127000
80,RL,4.248495242049359,9.30301070681749,Pave,NA,IR1,Low,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,Gd,Gd,Gd,GLQ,505,LwQ,6.077642243349034,0,940,GasA,TA,Y,SBrkr,1026,0,0.0,1026,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Detchd,1981.0,Unf,2,576,TA,Fa,Y,0,0.0,3.5553480614894135,0.0,0.0,0.0,NA,MnPrv,NA,0.0,10,2008,WD,Normal,147000
60,RL,4.189654742026425,9.002824076547672,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,702,702,GasA,Gd,Y,SBrkr,702,779,0.0,1481,0,0.0,2,1,3,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1994.0,Fin,2,343,TA,TA,Y,0,3.6109179126442243,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2009,WD,Normal,174000
20,RL,4.394449154672439,9.249657234353133,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.247024072160486,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0.0,1090,1090,GasA,TA,Y,SBrkr,1370,0,0.0,1370,0,0.0,2,0,3,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,479,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,6,2009,WD,Family,152000
60,RL,4.248495242049359,9.308374112247549,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,5.3981627015177525,TA,TA,CBlock,TA,TA,Mn,BLQ,619,Unf,0.0,435,1054,GasA,TA,Y,SBrkr,1512,1142,0.0,2654,1,0.0,2,1,4,0.6931471805599453,Gd,9,Typ,1,Gd,Attchd,1968.0,Unf,2,619,TA,TA,Y,0,4.189654742026425,0.0,0.0,5.407171771460119,0.0,NA,NA,NA,0.0,8,2006,WD,Normal,250000
50,RL,4.02535169073515,8.941545475242885,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,BrkTil,TA,TA,No,Unf,0,Unf,0.0,912,912,GasA,Gd,Y,SBrkr,912,514,0.0,1426,0,0.0,1,1,3,0.6931471805599453,Gd,7,Typ,1,Gd,Detchd,1925.0,Unf,1,216,TA,TA,Y,0,5.484796933490655,0.0,0.0,0.0,0.0,NA,GdPrv,NA,0.0,6,2007,WD,Normal,189950
190,RL,4.330733340286331,9.360999248261296,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,PConc,TA,TA,Mn,BLQ,841,Unf,0.0,198,1039,GasA,Ex,Y,SBrkr,1039,0,0.0,1039,1,0.0,1,1,3,0.6931471805599453,TA,6,Typ,0,NA,Attchd,1965.0,Unf,2,504,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2010,WD,Normal,131500
20,RL,4.406719247264253,9.177093778182547,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,Gd,TA,No,GLQ,338,Unf,0.0,702,1040,GasA,TA,Y,SBrkr,1097,0,0.0,1097,0,0.0,2,0,3,0.6931471805599453,TA,6,Typ,0,NA,Attchd,1986.0,Unf,2,480,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,GdPrv,NA,0.0,5,2010,WD,Normal,152000
20,RL,4.2626798770413155,8.978660489639687,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,BLQ,1148,Unf,0.0,0,1148,GasA,TA,Y,SBrkr,1148,0,0.0,1148,1,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,NA,Attchd,1959.0,Unf,1,672,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,GdPrv,NA,0.0,7,2009,WD,Normal,132500
20,FV,4.290459441148391,9.0642735958414,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Ex,TA,No,Unf,0,Unf,0.0,1372,1372,GasA,Ex,Y,SBrkr,1372,0,0.0,1372,0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,0,NA,Attchd,2008.0,Fin,2,529,TA,TA,Y,0,4.948759890378168,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2008,New,Partial,250580
20,RL,4.248495242049359,9.076923258535832,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.343805421853684,TA,TA,CBlock,TA,TA,No,BLQ,828,Unf,0.0,174,1002,GasA,TA,Y,SBrkr,1002,0,0.0,1002,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Detchd,1973.0,Unf,2,902,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,8,2009,WD,Normal,148500
20,RL,4.219507705176107,9.273972232220956,Pave,NA,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,5.616771097666572,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0.0,1638,1638,GasA,Ex,Y,SBrkr,1646,0,0.0,1646,0,0.0,2,0,3,0.6931471805599453,Gd,6,Typ,1,Gd,Attchd,2007.0,RFn,3,870,TA,TA,Y,192,4.394449154672439,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2007,New,Partial,248900
20,RL,4.454347296253507,8.849513965486398,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,932,Unf,0.0,108,1040,GasA,TA,Y,SBrkr,1120,0,0.0,1120,1,0.0,1,1,3,0.6931471805599453,Fa,5,Typ,0,NA,Attchd,1961.0,RFn,2,544,TA,TA,Y,168,0.0,0.0,0.0,0.0,0.0,NA,NA,Shed,5.993961427306569,5,2007,WD,Normal,129000
60,RL,4.248495242049359,9.599879329534089,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,Slab,NA,NA,NA,NA,0,NA,0.0,0,0,GasA,Gd,Y,SBrkr,1547,720,3.9889840465642745,2320,0,0.0,2,0,2,0.6931471805599453,TA,7,Typ,1,TA,Attchd,1979.0,Unf,2,672,TA,TA,P,120,4.976733742420574,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2006,WD,Normal,169000
60,RL,4.394449154672439,9.204221690968005,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,5.5093883366279774,Gd,TA,PConc,Gd,TA,No,GLQ,750,Unf,0.0,300,1050,GasA,Ex,Y,SBrkr,1062,887,0.0,1949,1,0.0,2,1,3,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1993.0,Fin,2,574,TA,TA,Y,156,4.51085950651685,0.0,0.0,0.0,0.0,NA,GdPrv,NA,0.0,6,2010,WD,Normal,236000
20,RL,4.110873864173311,8.79497643168877,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,894,894,GasA,Gd,N,SBrkr,894,0,0.0,894,0,0.0,1,0,2,0.6931471805599453,TA,5,Typ,0,NA,Detchd,1962.0,Unf,1,308,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2009,WD,Normal,109500
60,RL,4.2626798770413155,9.076923258535832,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.762173934797756,TA,TA,PConc,Gd,TA,No,GLQ,505,Unf,0.0,299,804,GasA,Ex,Y,SBrkr,804,878,0.0,1682,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,0,NA,Attchd,1998.0,RFn,2,523,TA,TA,Y,0,4.356708826689592,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD,Normal,200500
20,RL,4.31748811353631,9.09301972939964,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,Gd,TA,Stone,TA,TA,Av,Unf,0,Unf,0.0,105,105,GasA,Gd,Y,SBrkr,910,0,0.0,910,0,0.0,1,0,3,0.6931471805599453,Gd,5,Typ,0,NA,Attchd,1953.0,Unf,2,414,TA,TA,Y,196,0.0,5.017279836814924,0.0,0.0,0.0,NA,GdWo,NA,0.0,10,2008,WD,Normal,116000
40,RL,4.110873864173311,9.404672841436273,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,TA,TA,No,Rec,375,Unf,0.0,457,832,GasA,Gd,Y,SBrkr,1036,0,5.4510384535657,1268,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,1,Gd,Attchd,1949.0,Unf,1,288,TA,TA,Y,0,3.367295829986474,0.0,0.0,0.0,0.0,NA,NA,Othr,0.0,9,2009,WD,Normal,133000
50,RM,3.970291913552122,8.651898894268529,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0.0,676,676,GasA,Ex,Y,SBrkr,676,455,0.0,1131,0,0.0,1,1,3,0.6931471805599453,TA,5,Typ,0,NA,Detchd,1941.0,Unf,1,200,TA,TA,Y,26,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2009,WD,Abnorml,66500
60,FV,4.330733340286331,9.105090961257085,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,64,Unf,0.0,1120,1184,GasA,Ex,Y,SBrkr,1184,1426,0.0,2610,0,0.0,2,1,4,0.6931471805599453,Ex,11,Typ,1,Gd,BuiltIn,2007.0,Fin,2,550,TA,TA,Y,208,5.8998973535824915,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2007,New,Partial,303477
20,RL,4.553876891600541,10.138045708665592,Pave,NA,Reg,HLS,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,TA,TA,PConc,TA,TA,Gd,ALQ,633,Unf,0.0,431,1064,GasA,Gd,Y,SBrkr,1040,0,0.0,1040,1,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Attchd,1963.0,Unf,2,648,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,WD,Normal,132250
60,RL,4.31748811353631,9.086476384753796,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,5.37989735354046,Gd,TA,PConc,Ex,TA,No,GLQ,1170,Unf,0.0,292,1462,GasA,Ex,Y,SBrkr,1462,762,0.0,2224,1,0.0,2,1,4,0.6931471805599453,Ex,10,Typ,1,Gd,Attchd,2004.0,Fin,3,738,TA,TA,Y,184,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2009,WD,Normal,350000
85,RL,4.48863636973214,9.37441309371334,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,899,Unf,0.0,210,1109,GasA,TA,Y,SBrkr,1155,0,0.0,1155,1,0.0,1,0,3,0.6931471805599453,Gd,6,Min2,0,NA,Detchd,1987.0,Unf,2,576,TA,TA,Y,192,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,Shed,5.993961427306569,6,2010,WD,Normal,148000
20,RL,4.248495242049359,8.853808274977197,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,4.51085950651685,Gd,Gd,CBlock,TA,TA,No,ALQ,646,Unf,0.0,218,864,GasA,Ex,Y,SBrkr,864,0,0.0,864,1,0.0,1,0,3,0.6931471805599453,TA,6,Typ,0,NA,Attchd,1978.0,Unf,1,336,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,7,2009,WD,Normal,136500
20,RL,4.110873864173311,8.857230494201946,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,Gd,No,ALQ,980,Unf,0.0,110,1090,GasA,Gd,Y,SBrkr,1090,0,0.0,1090,1,0.0,1,1,2,0.6931471805599453,TA,5,Typ,0,NA,Attchd,2005.0,Fin,2,450,TA,TA,Y,0,3.912023005428146,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD,Normal,157000
50,RL,3.8066624897703196,9.529448434427817,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.770684624465665,Gd,Gd,CBlock,Gd,TA,Mn,LwQ,902,Unf,0.0,254,1156,GasA,Ex,Y,SBrkr,1187,530,0.0,1717,0,0.0,2,1,3,0.6931471805599453,Gd,7,Typ,1,TA,Attchd,1990.0,RFn,2,400,TA,TA,Y,168,3.6109179126442243,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,WD,Normal,187500
60,RL,4.248495242049359,9.173365135851288,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0,Unf,0.0,808,808,GasA,Gd,Y,SBrkr,808,785,0.0,1593,0,0.0,2,1,3,0.6931471805599453,TA,7,Typ,1,TA,BuiltIn,1993.0,RFn,2,389,TA,TA,Y,342,3.713572066704308,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,12,2009,WD,Normal,178000
75,RL,4.110873864173311,8.733110697638708,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Gd,TA,PConc,TA,Fa,No,Unf,0,Unf,0.0,795,795,GasA,TA,N,SBrkr,954,795,6.1779441140506,2230,1,0.0,1,0,5,0.6931471805599453,TA,10,Typ,0,NA,Detchd,1997.0,Unf,1,440,TA,Gd,Y,0,5.241747015059643,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2006,WD,Normal,118500
20,RL,4.189654742026425,8.875007486048396,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,4.110873864173311,TA,TA,CBlock,TA,TA,No,BLQ,432,Unf,0.0,460,892,GasA,TA,Y,SBrkr,892,0,0.0,892,0,0.0,1,0,3,0.6931471805599453,TA,5,Typ,0,NA,Attchd,1967.0,RFn,1,288,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,7,2009,WD,Normal,100000
120,FV,3.9318256327243257,8.540909718033554,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.110873864173311,Gd,TA,PConc,Ex,TA,Av,GLQ,1238,Unf,0.0,460,1698,GasA,Ex,Y,SBrkr,1709,0,0.0,1709,1,0.0,2,0,2,0.6931471805599453,Gd,5,Typ,1,TA,Attchd,1999.0,Fin,2,506,TA,TA,Y,97,4.189654742026425,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2008,CWD,Abnorml,328900
90,RL,4.2626798770413155,9.035272443893536,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,4.812184355372417,TA,TA,CBlock,TA,TA,No,LwQ,528,Unf,0.0,1098,1626,GasA,Ex,Y,SBrkr,1712,0,0.0,1712,0,0.0,2,0,4,1.0986122886681098,TA,8,Typ,0,NA,Attchd,2005.0,Fin,2,588,TA,TA,Y,272,4.007333185232471,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Family,145000
50,RL,4.0943445622221,9.709113657218,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,PConc,TA,TA,No,Unf,0,Unf,0.0,816,816,GasA,TA,Y,SBrkr,872,521,0.0,1393,0,0.0,1,1,3,0.6931471805599453,TA,8,Typ,0,NA,Attchd,1955.0,Unf,1,300,TA,TA,Y,121,0.0,0.0,0.0,5.583496308781699,0.0,NA,NA,NA,0.0,4,2008,WD,Normal,135500
20,RL,4.564348191467836,9.671933733861948,Pave,NA,IR1,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,PConc,TA,Gd,Gd,ALQ,351,Rec,6.714170529909472,1043,2217,GasA,Ex,Y,SBrkr,2217,0,0.0,2217,1,0.0,2,0,4,0.6931471805599453,Gd,8,Typ,1,TA,Attchd,1970.0,Unf,2,621,TA,TA,Y,81,5.337538079701318,0.0,0.0,5.41610040220442,0.0,NA,NA,NA,0.0,10,2007,WD,Normal,268000
20,RL,4.859812404361672,9.405989388981,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,4.51085950651685,TA,TA,CBlock,TA,TA,No,BLQ,1024,Unf,0.0,481,1505,GasA,Ex,Y,SBrkr,1505,0,0.0,1505,1,0.0,1,0,2,0.6931471805599453,TA,6,Typ,1,TA,Attchd,1953.0,RFn,2,505,TA,TA,Y,0,0.0,0.0,5.093750200806762,0.0,0.0,NA,NA,NA,0.0,2,2009,WD,Normal,149500
50,RL,4.110873864173311,8.99528899055931,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,Gd,CBlock,TA,TA,Mn,Unf,0,Unf,0.0,672,672,GasA,Ex,Y,SBrkr,672,252,0.0,924,0,0.0,1,0,3,0.6931471805599453,TA,6,Typ,1,Po,Detchd,2003.0,Unf,2,576,TA,TA,Y,0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,Shed,7.601402334583733,7,2007,WD,Normal,122900
